"gene_id","baseMean_T5d","baseMean_T48h","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Mper.PacBio.PsGc_1.g1910",0.337016223020147,0.271822572521076,1.27663347038066,-0.896906862903343,1.95401159970277,-0.459007952173762,0.646228455549062,0.799779976695589
"Mper.PacBio.PsGc_1.g1926",0.226110505446166,4.0081404506973,7.94903841876027,-3.53955197099609,1.51516198392943,-2.33608815990524,0.0194866472648841,0.205880664581167
"Mper.PacBio.PsGc_1.g1967",0.0907044412890953,0.788278134436311,1.43424642622094,-2.29799471671914,1.76056861166205,-1.30525712062408,0.191805309725456,0.465910370952686
"Mper.PacBio.PsGc_1.g2041",1.39211610164885,1.87409712242519,1.53208568342431,0.152179667272345,1.17587143272527,0.129418627782839,0.897026408793478,0.960252939809759
"Mper.PacBio.PsGc_1.g2085",1.47810535894791,1.81644057153108,2.0477038099371,0.351555410871419,1.10832466480221,0.31719533277206,0.751095391124286,0.862960662142796
"Mper.PacBio.PsGc_1.g2226",11.864399777411,12.2023886343625,12.5140059808679,-0.0322316601860095,0.398376126262776,-0.080907609821852,0.935515428046259,0.985400952393579
"Mper.PacBio.PsGc_1.g2280",1.36818557635004,1.57709255015647,1.68682064735391,0.550103847537029,1.34166623399959,0.410015422313442,0.681794634336888,0.816138404649575
"Mper.PacBio.PsGc_1.g2331",2.12468712991523,1.81061932222767,3.08050909335058,0.0130899759789611,1.25269563580737,0.0104494464615297,0.991662699725949,1
"Mper.PacBio.PsGc_1.g2333",0.13540606415707,1.71300383641701,1.33732215509526,-2.54719198126242,1.94765956282096,-1.30782197766282,0.190933697991882,0.465910370952686
"Mper.PacBio.PsGc_1.g2361",3.34997904679998,10.3537069282945,4.32646043124074,-1.34309077098017,0.871229743842032,-1.54160344096756,0.12316998888095,0.427575818543868
"Mper.PacBio.PsGc_1.g2369",0.538626381883225,2.03589156117759,1.91037463743307,-1.59552462591578,1.89795655064992,-0.840653926123556,0.400541838945188,0.644580575256163
"Mper.PacBio.PsGc_1.g2379",0,0.135911286260538,1.31059095855271,-1.68362873039496,2.08407438245997,-0.8078544338747,0.419174384899074,0.665747552486764
"Mper.PacBio.PsGc_1.g2439",0.53967264777542,2.05069545725738,1.81301039239912,-2.05887369561624,1.68431385522558,-1.22238126179904,0.221563481954939,0.484492140909391
"Mper.PacBio.PsGc_1.g2587",0.13540606415707,1.57709255015647,1.57102752841039,-2.24338379745101,1.94005762676971,-1.15634905195386,0.247538412009906,0.503636913540651
"Mper.PacBio.PsGc_1.g2651",0.270812128314141,3.51833819062513,2.3715180684957,-3.53981342477002,1.56942138594791,-2.25548947941219,0.0241026219041087,0.239058658069323
"Mper.PacBio.PsGc_1.g2668",1.729132324669,2.08244189474875,1.67835864473407,-0.535673517251806,1.2408387695304,-0.431702756559203,0.665957463694942,0.805112754616273
"Mper.PacBio.PsGc_1.g2784",1.56880980023701,0.193567837154653,1.53188783995543,1.85677596819483,1.28162851104005,1.44876300129125,0.147403779537789,0.461237846003238
"Mper.PacBio.PsGc_1.g2844",0.717178312647888,0.750518615270287,1.69665324117257,-0.413611521062626,1.70180234805406,-0.243043219170294,0.807971916955665,0.897831529869442
"Mper.PacBio.PsGc_1.g2858",0.201610158863077,1.03491870720974,4.39272890317497,-2.7865445967542,1.54986340713158,-1.79792914906703,0.0721882361964647,0.364360198530151
"Mper.PacBio.PsGc_1.g2869",6.1967080727231,10.5803815553973,7.76430506543585,-0.448168327981723,0.638373664597533,-0.702047018597289,0.482649841586423,0.717986933200486
"Mper.PacBio.PsGc_1.g287",0.474293304014639,1.14364041034336,1.21886719021805,-1.24257498575385,1.34672588287936,-0.922663625575508,0.356182527226768,0.590295054840955
"Mper.PacBio.PsGc_1.g2915",1.99556479066949,2.43710301791159,2.4852097842724,-0.620590850519441,0.94142206297722,-0.659205764263524,0.509763645898194,0.737336702102744
"Mper.PacBio.PsGc_1.g2936",0.0907044412890953,1.03491870720974,1.60634009055378,-2.75543018408772,1.91538052570491,-1.43858107937776,0.150269250258188,0.461237846003238
"Mper.PacBio.PsGc_1.g2945",2.58262204443462,8.0829200990651,4.66472008687889,-1.64631923509044,1.04157172822038,-1.58061052396586,0.113967118048114,0.411421671068028
"Mper.PacBio.PsGc_1.g2946",2.04066226612995,6.80206197182614,2.35202803392894,-1.68374373684631,1.23670148356006,-1.36147951565431,0.173362202674782,0.461237846003238
"Mper.PacBio.PsGc_1.g2950",4.11032348715482,7.98747021949711,11.2839807547345,-0.530531622667433,0.942780605280759,-0.562730734696692,0.573618252311388,0.758870114844391
"Mper.PacBio.PsGc_1.g3002",2.02104359579025,1.34522891255195,2.13088343968602,0.40590777290155,0.868322435731147,0.467462035067384,0.640169348206001,0.799288333204965
"Mper.PacBio.PsGc_1.g3018",1.03613162158872,2.06254486302066,1.12657653566607,-1.19097000766427,1.29312278849329,-0.92100303100524,0.357048844562216,0.590295054840955
"Mper.PacBio.PsGc_1.g3020",0.560698675005532,2.59723432219731,1.16631376809751,-1.1925318092941,1.87796832159879,-0.635011674892819,0.525420800660089,0.742754071290666
"Mper.PacBio.PsGc_1.g3023",0,1.68052928527054,1.20062693060126,-2.97152588852288,1.82939227146256,-1.62432406372156,0.104306664108286,0.411421671068028
"Mper.PacBio.PsGc_1.g3056",0.403220317726154,0.853955350384355,3.38077455111985,-1.87111661920474,2.02583129044361,-0.923629044546454,0.355679486448189,0.590295054840955
"Mper.PacBio.PsGc_1.g3088",0.335064614167286,0.271822572521076,1.72452179251256,-0.906414008848813,1.87100415636572,-0.484453231044368,0.628064248402171,0.796969255152625
"Mper.PacBio.PsGc_1.g3136",0,0.957392085498423,1.55995269202434,-3.19548777124179,2.38558249142874,-1.33950001004912,0.180407951176203,0.465910370952686
"Mper.PacBio.PsGc_1.g3156",0.266908910608418,0.271822572521076,1.28634110997347,-0.918666689096459,1.77928906099009,-0.516311098200798,0.6056371461346,0.780741785202693
"Mper.PacBio.PsGc_1.g3236",0.82808403022187,0.815467717563228,1.90466576413084,-0.482569207880526,1.60979871918856,-0.299769904229872,0.764352673124583,0.869965805945076
"Mper.PacBio.PsGc_1.g3238",0.605876742481427,1.42278249517415,2.4037166283528,-1.52446628078262,1.63634506470046,-0.931628856082186,0.351528365009219,0.589752725665348
"Mper.PacBio.PsGc_1.g3244",10.8063950317599,10.9588022605055,11.0238330664139,-0.0659672344820716,0.424212297864865,-0.155505238330186,0.876423024587233,0.946536866554212
"Mper.PacBio.PsGc_1.g3351",0,8.77371380964326,1.6932083457606,-5.97640005833422,1.86883782769166,-3.19792331350447,0.00138421085060983,0.0499773005773099
"Mper.PacBio.PsGc_1.g352",0,8.88570749109511,2.25522389011767,-5.79287022926894,1.44351184536063,-4.01303962131443,5.99418472955509e-05,0.00582634755712755
"Mper.PacBio.PsGc_1.g381",9.60096923843738,8.84694440596838,8.20093547596247,0.38109949126739,0.496447045962191,0.767653860299965,0.442692854700315,0.6830118329662
"Mper.PacBio.PsGc_1.g420",84.6648464667303,100.619459701795,113.294106779301,-0.237772210337137,0.366429782513137,-0.648888877717282,0.516410204277994,0.742530648754749
"Mper.PacBio.PsGc_1.g421",86.4097603270143,103.698134282822,101.693257975191,-0.304560217810088,0.431537816476317,-0.705755570385342,0.480340156269466,0.717986933200486
"Mper.PacBio.PsGc_1.g428",2.62486256808155,2.67581880048446,3.79482145429146,-0.0268704668144483,0.89022641554481,-0.0301838569887906,0.975920422922877,1
"Mper.PacBio.PsGc_1.g429",59.7184413217165,55.9433881333751,50.5037035990886,0.102582879616454,1.08817334603052,0.0942707152225877,0.924894112160557,0.978416865778425
